modelType,modelName,fileName,children,references,neurolexTerm,neurolexURI,keywords,pubmedID,translators,authors
SY,Syn_NMDA_L5RS_DeepPyr,Syn_NMDA_L5RS_DeepPyr.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_L5RS_L4SS,Syn_NMDA_L5RS_L4SS.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_L5RS_SupIN,Syn_NMDA_L5RS_SupIN.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_L5RS_SupPyr,Syn_NMDA_L5RS_SupPyr.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_L6NT_DeepFS,Syn_NMDA_L6NT_DeepFS.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_L6NT_DeepLTS,Syn_NMDA_L6NT_DeepLTS.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_L6NT_DeepPyr,Syn_NMDA_L6NT_DeepPyr.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_L6NT_L4SS,Syn_NMDA_L6NT_L4SS.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_L6NT_nRT,Syn_NMDA_L6NT_nRT.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_L6NT_SupFS,Syn_NMDA_L6NT_SupFS.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_L6NT_SupLTS,Syn_NMDA_L6NT_SupLTS.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_L6NT_SupPyr,Syn_NMDA_L6NT_SupPyr.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_L6NT_TCR,Syn_NMDA_L6NT_TCR.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_RSPyr_DeepLTS,Syn_NMDA_RSPyr_DeepLTS.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_RSPyr_SupFS,Syn_NMDA_RSPyr_SupFS.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_RSPyr_SupLTS,Syn_NMDA_RSPyr_SupLTS.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_SupPyr_DeepFS,Syn_NMDA_SupPyr_DeepFS.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_SupPyr_L4SS,Syn_NMDA_SupPyr_L4SS.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_SupPyr_L5Pyr,Syn_NMDA_SupPyr_L5Pyr.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_SupPyr_L6NT,Syn_NMDA_SupPyr_L6NT.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_SupPyr_SupPyr,Syn_NMDA_SupPyr_SupPyr.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_TCR_DeepAxAx,Syn_NMDA_TCR_DeepAxAx.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_TCR_DeepBask,Syn_NMDA_TCR_DeepBask.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_TCR_L4SS,Syn_NMDA_TCR_L4SS.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_TCR_L5Pyr,Syn_NMDA_TCR_L5Pyr.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_TCR_L6NT,Syn_NMDA_TCR_L6NT.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_TCR_nRT,Syn_NMDA_TCR_nRT.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_TCR_SupFS,Syn_NMDA_TCR_SupFS.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
SY,Syn_NMDA_TCR_SupPyr,Syn_NMDA_TCR_SupPyr.synapse.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,blocking plastic,15525801,Padraig Gleeson,
CN,Calcium Dynamics for Traub et. al. 2003,cad__beta0_02__phi260000.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,fixed factor,12574468,Padraig Gleeson,
CN,Calcium Dynamics for Traub et. al. 2003,cad__beta0_05__phi520000.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,fixed factor,12574468,Padraig Gleeson,
CN,Calcium Dynamics for Traub et. al. 2003,cad__beta0_01__phi26000.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,fixed factor,12574468,Padraig Gleeson,
CN,Calcium Dynamics for Traub et. al. 2003,cad__beta0_05__phi52000.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,fixed factor,12574468,Padraig Gleeson,
CN,Calcium Dynamics for Traub et. al. 2003,cad__beta0_05__phi260000.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,fixed factor,12574468,Padraig Gleeson,
CN,Calcium Dynamics for Traub et. al. 2003,cad__beta0_01__phi4333_33.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,fixed factor,12574468,Padraig Gleeson,
CN,Calcium Dynamics for Traub et. al. 2003,cad__beta0_02__phi86666_7.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,fixed factor,12574468,Padraig Gleeson,
CN,Calcium Dynamics for Traub et. al. 2003,cad__beta0_075__phi86666_7.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,fixed factor,12574468,Padraig Gleeson,
CN,Calcium Dynamics for Traub et. al. 2003,cad__beta0_01__phi13000.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,fixed factor,12574468,Padraig Gleeson,
CN,Calcium Dynamics for Traub et. al. 2003,cad__beta0_05__phi65000.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,fixed factor,12574468,Padraig Gleeson,
CN,Calcium Dynamics for Traub et. al. 2003,cad__beta0_02__phi52000.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,fixed factor,12574468,Padraig Gleeson,
CN,Calcium Dynamics for Traub et. al. 2003,cad__beta0_05__phi104000.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,fixed factor,12574468,Padraig Gleeson,
CN,Calcium Dynamics for Traub et. al. 2003,cad.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,fixed factor,12574468,Padraig Gleeson,
CN,Calcium Dynamics for Traub et. al. 2003,cad__beta0_02__phi10400.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,fixed factor,12574468,Padraig Gleeson,
CH,"Anomalous Rectifier conductance, also known as h-conductance (hyperpolarizing)",ar__m00_25.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,12574468,Padraig Gleeson,
CH,"Anomalous Rectifier conductance, also known as h-conductance (hyperpolarizing)",ar__m00.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,12574468,Padraig Gleeson,
CH,"Anomalous Rectifier conductance, also known as h-conductance (hyperpolarizing)",ar.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,12574468,Padraig Gleeson,
CH,"High threshold, long lasting Calcium L-type current",cal.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,12574468,Padraig Gleeson,
CH,"Low threshold, inactivating Calcium T-type (""transient"") conductance",cat_a.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
CH,"Low threshold, inactivating Calcium T-type (""transient"") conductance",cat.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,12574468,Padraig Gleeson,
CH,Potasium K2-type current (slowly activating and inactivating),k2.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,12574468,Padraig Gleeson,
CH,"Potasium A-type conductance (transient, inactivating)",ka_ib.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
CH,"Potasium A-type conductance (transient, inactivating)",ka.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,12574468,Padraig Gleeson,
CH,Slow [Ca2+] dependent K AHP (afterhyperpolarization) conductance,kahp_deeppyr.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,12574468,Padraig Gleeson,
CH,Slow [Ca2+] dependent K AHP (afterhyperpolarization) conductance,kahp_slower.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
CH,[Ca2+] dependent K AHP (afterhyperpolarization) conductance,kahp.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,12574468,Padraig Gleeson,
CH,Fast voltage and [Ca2+] dependent K conductance (BK channel),kc_fast.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,12574468,Padraig Gleeson,
CH,Fast voltage and [Ca2+] dependent K conductance (BK channel),kc.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,12574468,Padraig Gleeson,
CH,Potasium delayed rectifier type conductance for fast-spiking (FS) interneurons,kdr_fs.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
CH,Delayed rectifier potassium conductance,kdr.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,12574468,Padraig Gleeson,
CH,Potasium M type current (muscarinic receptor-suppressed),km.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,12574468,Padraig Gleeson,
CH,Fast Sodium transient (inactivating) current,naf__a0__b0__c0__d0__fastNa_shiftmin3_5.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,12574468,Padraig Gleeson,
CH,Fast Sodium transient (inactivating) current,naf_tcr__sh_hmin7__sh_m_imin3__sh_m_rmin2_5.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
CH,Fast Sodium transient (inactivating) current,naf_tcr.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
CH,Fast Sodium transient (inactivating) current,naf.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,12574468,Padraig Gleeson,
CH,Fast Sodium transient (inactivating) current,naf2__a0__b0__c0__d0__fastNa_shift0.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
CH,Fast Sodium transient (inactivating) current,naf2__a0__b0__c0__d0__fastNa_shiftmin2_5.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
CH,Fast Sodium transient (inactivating) current,naf2.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
CH,Persistent (non inactivating) Sodium channel,nap.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,12574468,Padraig Gleeson,
CH,Fast Sodium transient (inactivating) current,napf__a0__b0__c0__d0__fastNa_shift0.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
CH,Fast Sodium transient (inactivating) current,napf_spinstell__a0__b0__c0__d0__fastNa_shiftmin2_5.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
CH,Fast Sodium transient (inactivating) current,napf_spinstell__a0__b0__c0__d0__shmin2_5.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
CH,Fast Sodium transient (inactivating) current,napf_spinstell.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
CH,Fast Sodium transient (inactivating) current,napf_tcr__a0__b0__c0__d0__fastNa_shift7.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
CH,Fast Sodium transient (inactivating) current,napf_tcr.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
CH,Fast Sodium transient (inactivating) current,napf.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
CH,Passive Current,pas.channel.nml,,"(Open Source Brain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,,15525801,Padraig Gleeson,
